x,y,z,r,g,b,distance_to_cam,class,class_r,class_g,class_b,frame_index,depth_uncertainty
-0.03603515625,-0.020800781249999997,0.07389902196692877,40,56,46,0.07388876,5,194,178,128,0,0.0
-0.03603515625,-0.020214843749999996,0.07389683098799228,46,60,41,0.073893525,28,189,119,255,0,0.0
-0.03603515625,-0.019628906249999998,0.07389471519834905,72,82,56,0.073893525,28,189,119,255,0,0.0
-0.03544921875,-0.026660156249999997,0.07390122841528679,60,68,55,0.073901586,12,125,125,125,0,0.0
-0.03544921875,-0.026074218749999996,0.07390379318228103,85,90,69,0.073901586,12,125,125,125,0,0.0
-0.03544921875,-0.025488281249999998,0.07390573428118075,58,61,43,0.073901586,12,125,125,125,0,0.0
-0.03544921875,-0.024902343749999997,0.07390699974877274,61,66,46,0.073901586,12,125,125,125,0,0.0
-0.03544921875,-0.02431640625,0.07390794587869878,70,76,59,0.07390175,14,31,31,31,0,0.0
-0.03544921875,-0.023730468749999997,0.07390786765077034,79,89,65,0.07390175,14,31,31,31,0,0.0
-0.03544921875,-0.023144531249999996,0.07390812114670947,50,63,48,0.07390175,14,31,31,31,0,0.0
-0.03544921875,-0.022558593749999998,0.07390692385529467,34,50,39,0.07390175,14,31,31,31,0,0.0
-0.03544921875,-0.021972656249999997,0.07390556385278647,34,46,39,0.07390175,14,31,31,31,0,0.0
-0.03544921875,-0.02138671875,0.0739035404929066,44,56,41,0.07388876,5,194,178,128,0,0.0
-0.03544921875,-0.020800781249999997,0.07390115694856249,54,68,49,0.073893525,28,189,119,255,0,0.0
-0.03544921875,-0.020214843749999996,0.07389859433173276,53,63,44,0.073893525,28,189,119,255,0,0.0
-0.03544921875,-0.01904296875,0.07389440079289328,82,87,54,0.073893525,28,189,119,255,0,0.0
-0.034863281249999996,-0.026660156249999997,0.07390369851631708,62,73,57,0.073901586,12,125,125,125,0,0.0
-0.034863281249999996,-0.026074218749999996,0.07390640463215961,79,85,66,0.073901586,12,125,125,125,0,0.0
-0.034863281249999996,-0.025488281249999998,0.07390839851867952,61,65,47,0.073901586,12,125,125,125,0,0.0
-0.034863281249999996,-0.024902343749999997,0.07390945789310982,54,59,36,0.073901586,12,125,125,125,0,0.0
-0.034863281249999996,-0.02431640625,0.07391024051464672,75,83,60,0.07390175,14,31,31,31,0,0.0
-0.034863281249999996,-0.023730468749999997,0.07391007475504503,62,70,52,0.07390175,14,31,31,31,0,0.0
-0.034863281249999996,-0.023144531249999996,0.07391029702241686,43,54,42,0.07390175,14,31,31,31,0,0.0
-0.034863281249999996,-0.022558593749999998,0.07390911685646305,35,49,37,0.07390175,14,31,31,31,0,0.0
-0.034863281249999996,-0.02138671875,0.07390573260164135,41,54,44,0.07390175,14,31,31,31,0,0.0
-0.034863281249999996,-0.020800781249999997,0.07390328042108206,64,70,51,0.073893525,28,189,119,255,0,0.0
-0.034863281249999996,-0.019628906249999998,0.073897592009154,77,80,49,0.073893525,28,189,119,255,0,0.0
-0.034863281249999996,-0.01904296875,0.07389554726296002,104,107,76,0.073893525,28,189,119,255,0,0.0
-0.03427734375,-0.026660156249999997,0.07390436412092666,45,51,38,0.073901586,12,125,125,125,0,0.0
-0.03427734375,-0.026074218749999996,0.07390721404473004,83,88,71,0.073901586,12,125,125,125,0,0.0
-0.03427734375,-0.025488281249999998,0.07390929343908237,58,61,44,0.073901586,12,125,125,125,0,0.0
-0.03427734375,-0.024902343749999997,0.0739103396233533,43,47,33,0.073901586,12,125,125,125,0,0.0
-0.03427734375,-0.02431640625,0.07391113067884655,75,79,62,0.073901586,12,125,125,125,0,0.0
-0.03427734375,-0.023730468749999997,0.07391108313992129,59,66,52,0.07390175,14,31,31,31,0,0.0
-0.03427734375,-0.023144531249999996,0.07391137007560311,45,55,45,0.07390175,14,31,31,31,0,0.0
-0.03427734375,-0.022558593749999998,0.0739103093145495,37,49,42,0.07390175,14,31,31,31,0,0.0
-0.03427734375,-0.021972656249999997,0.07390914517676475,35,48,38,0.07390175,14,31,31,31,0,0.0
-0.03427734375,-0.02138671875,0.07390722383358656,40,53,43,0.07390175,14,31,31,31,0,0.0
-0.03427734375,-0.020800781249999997,0.07390494538207458,39,50,35,0.073893525,28,189,119,255,0,0.0
-0.03427734375,-0.020214843749999996,0.07390219834351457,56,61,44,0.073893525,28,189,119,255,0,0.0
-0.03427734375,-0.019628906249999998,0.07389913522418945,89,92,66,0.073893525,28,189,119,255,0,0.0
-0.03427734375,-0.01904296875,0.07389668327670897,77,75,46,0.073893525,28,189,119,255,0,0.0
-0.03369140625,-0.026660156249999997,0.07390466487069815,40,47,32,0.073901586,12,125,125,125,0,0.0
-0.03369140625,-0.026074218749999996,0.07390772127257632,46,46,33,0.073901586,12,125,125,125,0,0.0
-0.03369140625,-0.025488281249999998,0.0739099598138951,64,65,50,0.073901586,12,125,125,125,0,0.0
-0.03369140625,-0.024902343749999997,0.07391104233781247,60,67,47,0.073901586,12,125,125,125,0,0.0
-0.03369140625,-0.02431640625,0.07391185400447334,60,66,51,0.073901586,12,125,125,125,0,0.0
-0.03369140625,-0.023730468749999997,0.073911886375981,39,46,38,0.07390175,14,31,31,31,0,0.0
-0.03369140625,-0.023144531249999996,0.07391225724179513,46,56,47,0.07390175,14,31,31,31,0,0.0
-0.03369140625,-0.022558593749999998,0.07391131207591715,41,52,43,0.07390175,14,31,31,31,0,0.0
-0.03369140625,-0.021972656249999997,0.07391029960415184,35,46,38,0.07390175,14,31,31,31,0,0.0
-0.03369140625,-0.02138671875,0.0739085841761556,47,59,46,0.07390175,14,31,31,31,0,0.0
-0.03369140625,-0.020800781249999997,0.0739065653057892,49,60,45,0.073893525,28,189,119,255,0,0.0
-0.03369140625,-0.020214843749999996,0.07390386360019265,40,47,33,0.073893525,28,189,119,255,0,0.0
-0.03369140625,-0.019628906249999998,0.07390075538837879,56,59,42,0.073893525,28,189,119,255,0,0.0
-0.03369140625,-0.01904296875,0.07389812859766623,58,60,37,0.073893525,28,189,119,255,0,0.0
-0.03310546875,-0.026660156249999997,0.07390467076928352,49,50,36,0.073901586,12,125,125,125,0,0.0
-0.03310546875,-0.026074218749999996,0.07390780659327982,51,56,41,0.073901586,12,125,125,125,0,0.0
-0.03310546875,-0.025488281249999998,0.07391025102993581,57,64,49,0.073901586,12,125,125,125,0,0.0
-0.03310546875,-0.024902343749999997,0.07391141157060047,41,52,39,0.07390149,34,255,111,194,0,0.0
-0.03310546875,-0.02431640625,0.07391225871929583,37,49,39,0.07390149,34,255,111,194,0,0.0
-0.03310546875,-0.023730468749999997,0.07391237745680886,34,46,36,0.07390175,14,31,31,31,0,0.0
-0.03310546875,-0.023144531249999996,0.0739128007417996,37,49,39,0.07390175,14,31,31,31,0,0.0
-0.03310546875,-0.022558593749999998,0.07391192938650457,36,47,40,0.073908746,14,31,31,31,0,0.0
-0.03310546875,-0.021972656249999997,0.07391102183958646,33,44,36,0.073908746,14,31,31,31,0,0.0
-0.03310546875,-0.02138671875,0.07390949301762206,30,40,29,0.073908746,14,31,31,31,0,0.0
-0.03310546875,-0.020800781249999997,0.07390776725915721,56,62,48,0.07389956,28,189,119,255,0,0.0
-0.03310546875,-0.019628906249999998,0.0739023902280519,71,73,50,0.07389956,28,189,119,255,0,0.0
-0.03310546875,-0.01904296875,0.07389974576587106,65,66,44,0.07389956,28,189,119,255,0,0.0
-0.03251953125,-0.026660156249999997,0.07390453085663061,56,58,43,0.07390149,34,255,111,194,0,0.0
-0.03251953125,-0.026074218749999996,0.07390783189404858,53,58,44,0.07390149,34,255,111,194,0,0.0
-0.03251953125,-0.025488281249999998,0.0739104330281829,44,53,42,0.07390149,34,255,111,194,0,0.0
-0.03251953125,-0.024902343749999997,0.07391165300001018,34,45,35,0.07390149,34,255,111,194,0,0.0
-0.03251953125,-0.02431640625,0.07391259525674707,32,43,37,0.07390149,34,255,111,194,0,0.0
-0.03251953125,-0.023730468749999997,0.07391280341366054,33,45,35,0.073908746,14,31,31,31,0,0.0
-0.03251953125,-0.023144531249999996,0.07391325404535759,34,45,37,0.073908746,14,31,31,31,0,0.0
-0.03251953125,-0.022558593749999998,0.07391245045296574,30,42,33,0.073908746,14,31,31,31,0,0.0
-0.03251953125,-0.021972656249999997,0.07391166466435571,33,44,36,0.073908746,14,31,31,31,0,0.0
-0.03251953125,-0.02138671875,0.07391026926731945,25,41,31,0.073908746,14,31,31,31,0,0.0
-0.03251953125,-0.020800781249999997,0.07390879920963751,38,46,35,0.07389956,28,189,119,255,0,0.0
-0.03251953125,-0.020214843749999996,0.07390652303958474,72,76,56,0.07389956,28,189,119,255,0,0.0
-0.03251953125,-0.019628906249999998,0.07390377608731243,54,54,33,0.07389956,28,189,119,255,0,0.0
-0.03251953125,-0.01904296875,0.07390121095801883,60,60,39,0.07389956,28,189,119,255,0,0.0
-0.031933593749999996,-0.026660156249999997,0.07390424616031561,48,49,36,0.07390149,34,255,111,194,0,0.0
-0.031933593749999996,-0.026074218749999996,0.07390769372318269,45,52,41,0.07390149,34,255,111,194,0,0.0
-0.031933593749999996,-0.025488281249999998,0.07391043784622418,39,46,37,0.07390149,34,255,111,194,0,0.0
-0.031933593749999996,-0.024902343749999997,0.07391174899780967,29,41,31,0.07390149,34,255,111,194,0,0.0
-0.031933593749999996,-0.02431640625,0.0739127597389243,32,43,35,0.07390149,34,255,111,194,0,0.0
-0.031933593749999996,-0.023730468749999997,0.07391301088538756,33,44,36,0.073908746,14,31,31,31,0,0.0
-0.031933593749999996,-0.023144531249999996,0.07391349194707353,38,50,41,0.073908746,14,31,31,31,0,0.0
-0.031933593749999996,-0.022558593749999998,0.07391269356127571,34,46,35,0.073908746,14,31,31,31,0,0.0
-0.031933593749999996,-0.021972656249999997,0.07391196804788763,32,42,34,0.073908746,14,31,31,31,0,0.0
-0.031933593749999996,-0.02138671875,0.07391066137552665,34,49,39,0.073908746,14,31,31,31,0,0.0
-0.031933593749999996,-0.020800781249999997,0.07390932622158951,33,44,34,0.07389956,28,189,119,255,0,0.0
-0.031933593749999996,-0.020214843749999996,0.07390733915685811,40,47,29,0.07389956,28,189,119,255,0,0.0
-0.031933593749999996,-0.019628906249999998,0.07390488740480443,84,79,47,0.07389956,28,189,119,255,0,0.0
-0.03134765625,-0.026660156249999997,0.07390401952378071,48,53,40,0.07390149,34,255,111,194,0,0.0
-0.03134765625,-0.026074218749999996,0.07390762665395283,40,47,38,0.07390149,34,255,111,194,0,0.0
-0.03134765625,-0.025488281249999998,0.07391053331575044,37,49,39,0.07390149,34,255,111,194,0,0.0
-0.03134765625,-0.024902343749999997,0.07391189629608039,35,46,37,0.07390149,34,255,111,194,0,0.0
-0.03134765625,-0.02431640625,0.07391294066441387,30,41,32,0.07390149,34,255,111,194,0,0.0
-0.03134765625,-0.023730468749999997,0.07391318870201423,33,44,36,0.073908746,14,31,31,31,0,0.0
-0.03134765625,-0.023144531249999996,0.07391368535670585,35,46,38,0.073908746,14,31,31,31,0,0.0
-0.03134765625,-0.022558593749999998,0.073912924688527,35,46,38,0.073908746,14,31,31,31,0,0.0
-0.03134765625,-0.021972656249999997,0.07391226922982513,30,41,33,0.073908746,14,31,31,31,0,0.0
-0.03134765625,-0.02138671875,0.07391105741474574,59,62,40,0.073908746,14,31,31,31,0,0.0
-0.03134765625,-0.020800781249999997,0.07390982825199977,55,57,40,0.07389956,28,189,119,255,0,0.0
-0.03134765625,-0.020214843749999996,0.07390798438434174,44,51,37,0.07389956,28,189,119,255,0,0.0
-0.03134765625,-0.019628906249999998,0.07390582449609959,62,63,39,0.07389956,28,189,119,255,0,0.0
-0.03134765625,-0.01904296875,0.07390360713438958,58,55,37,0.07389956,28,189,119,255,0,0.0
-0.03076171875,-0.026660156249999997,0.07390371126374885,46,53,38,0.07390149,34,255,111,194,0,0.0
-0.03076171875,-0.026074218749999996,0.07390747663065292,38,46,35,0.07390149,34,255,111,194,0,0.0
-0.03076171875,-0.025488281249999998,0.07391053030054597,38,48,39,0.07390149,34,255,111,194,0,0.0
-0.03076171875,-0.024902343749999997,0.0739119439271856,37,47,39,0.07390149,34,255,111,194,0,0.0
-0.03076171875,-0.02431640625,0.07391297488186348,45,56,48,0.07390149,34,255,111,194,0,0.0
-0.03076171875,-0.023730468749999997,0.07391319683394774,37,48,40,0.073908746,14,31,31,31,0,0.0
-0.03076171875,-0.023144531249999996,0.07391363541482944,33,44,36,0.073908746,14,31,31,31,0,0.0
-0.03076171875,-0.022558593749999998,0.07391283806799141,38,49,41,0.073908746,14,31,31,31,0,0.0
-0.03076171875,-0.021972656249999997,0.07391214062179935,28,39,33,0.073908746,14,31,31,31,0,0.0
-0.03076171875,-0.02138671875,0.0739109526601921,33,45,36,0.073908746,14,31,31,31,0,0.0
-0.03076171875,-0.020800781249999997,0.07390979412208006,64,66,45,0.07389956,28,189,119,255,0,0.0
-0.03076171875,-0.020214843749999996,0.07390808053234955,55,58,39,0.07389956,28,189,119,255,0,0.0
-0.03076171875,-0.019628906249999998,0.07390608212020726,38,46,31,0.07389956,28,189,119,255,0,0.0
-0.03076171875,-0.01904296875,0.07390414658047839,60,61,43,0.07389956,28,189,119,255,0,0.0
-0.03017578125,-0.026660156249999997,0.07390358329136418,46,53,40,0.07390149,34,255,111,194,0,0.0
-0.03017578125,-0.026074218749999996,0.07390745447058558,33,42,34,0.07390149,34,255,111,194,0,0.0
-0.03017578125,-0.025488281249999998,0.07391062393290442,36,46,37,0.07390149,34,255,111,194,0,0.0
-0.03017578125,-0.024902343749999997,0.07391206751486368,36,46,37,0.07390149,34,255,111,194,0,0.0
-0.03017578125,-0.02431640625,0.07391309778302296,33,43,35,0.07390149,34,255,111,194,0,0.0
-0.03017578125,-0.023730468749999997,0.0739132229874994,31,42,34,0.073896855,14,31,31,31,0,0.0
-0.03017578125,-0.023144531249999996,0.07391359521072269,32,43,35,0.073896855,14,31,31,31,0,0.0
-0.03017578125,-0.022558593749999998,0.0739127249566671,31,42,34,0.073896855,14,31,31,31,0,0.0
-0.03017578125,-0.021972656249999997,0.07391202297453234,35,46,35,0.073896855,14,31,31,31,0,0.0
-0.03017578125,-0.02138671875,0.0739107949925301,44,52,41,0.073908746,14,31,31,31,0,0.0
-0.03017578125,-0.020800781249999997,0.0739096509385051,54,59,45,0.07389956,28,189,119,255,0,0.0
-0.03017578125,-0.020214843749999996,0.07390813203728934,69,68,48,0.07389956,28,189,119,255,0,0.0
-0.03017578125,-0.019628906249999998,0.07390634634289438,56,59,44,0.07389956,28,189,119,255,0,0.0
-0.03017578125,-0.01904296875,0.07390462659777565,48,51,36,0.07389956,28,189,119,255,0,0.0
-0.029589843749999997,-0.026660156249999997,0.07390203088121694,60,71,58,0.073888704,14,31,31,31,0,0.0
-0.029589843749999997,-0.026074218749999996,0.07390602715543136,32,41,33,0.073888704,14,31,31,31,0,0.0
-0.029589843749999997,-0.025488281249999998,0.07390931227403949,34,44,35,0.073888704,14,31,31,31,0,0.0
-0.029589843749999997,-0.024902343749999997,0.07391084499404288,34,43,35,0.073888704,14,31,31,31,0,0.0
-0.029589843749999997,-0.02431640625,0.07391192005801275,35,46,37,0.073888704,14,31,31,31,0,0.0
-0.029589843749999997,-0.023730468749999997,0.07391199713016731,35,44,36,0.073896855,14,31,31,31,0,0.0
-0.029589843749999997,-0.023144531249999996,0.0739123066321046,38,45,37,0.073896855,14,31,31,31,0,0.0
-0.029589843749999997,-0.022558593749999998,0.07391137443460806,31,40,32,0.073896855,14,31,31,31,0,0.0
-0.029589843749999997,-0.021972656249999997,0.07391062884420299,32,43,33,0.073896855,14,31,31,31,0,0.0
-0.029589843749999997,-0.02138671875,0.07390938548681697,48,54,44,0.073896855,14,31,31,31,0,0.0
-0.029589843749999997,-0.020800781249999997,0.07390826081222684,39,46,31,0.07389332,14,31,31,31,0,0.0
-0.029589843749999997,-0.020214843749999996,0.07390690759412968,52,54,39,0.07389332,14,31,31,31,0,0.0
-0.029589843749999997,-0.019628906249999998,0.0739053292892696,61,62,44,0.07389332,14,31,31,31,0,0.0
-0.029589843749999997,-0.01904296875,0.07390385373424786,48,51,34,0.07389332,14,31,31,31,0,0.0
-0.02900390625,-0.026660156249999997,0.07389925199826056,36,46,38,0.073888704,14,31,31,31,0,0.0
-0.02900390625,-0.026074218749999996,0.07390349642649482,29,39,31,0.073888704,14,31,31,31,0,0.0
-0.02900390625,-0.025488281249999998,0.07390685486155703,30,41,32,0.073888704,14,31,31,31,0,0.0
-0.02900390625,-0.024902343749999997,0.07390841359354802,32,41,32,0.073888704,14,31,31,31,0,0.0
-0.02900390625,-0.02431640625,0.07390938581226494,35,46,36,0.073888704,14,31,31,31,0,0.0
-0.02900390625,-0.023730468749999997,0.07390928416207088,35,44,35,0.073896855,14,31,31,31,0,0.0
-0.02900390625,-0.023144531249999996,0.07390959251726749,42,49,41,0.073896855,14,31,31,31,0,0.0
-0.02900390625,-0.021972656249999997,0.0739078786920009,30,41,32,0.073896855,14,31,31,31,0,0.0
-0.02900390625,-0.02138671875,0.0739066874869694,45,54,40,0.073896855,14,31,31,31,0,0.0
-0.02900390625,-0.020800781249999997,0.07390566852253544,57,61,46,0.07389332,14,31,31,31,0,0.0
-0.02900390625,-0.020214843749999996,0.07390449223254737,44,48,33,0.07389332,14,31,31,31,0,0.0
-0.02900390625,-0.019628906249999998,0.07390313796077841,51,53,37,0.07389332,14,31,31,31,0,0.0
-0.02900390625,-0.01904296875,0.07390189960022027,46,49,32,0.07389332,14,31,31,31,0,0.0
-0.02841796875,-0.026660156249999997,0.0738959720031604,36,45,36,0.073888704,14,31,31,31,0,0.0
-0.02841796875,-0.026074218749999996,0.07390048003073398,32,40,31,0.073888704,14,31,31,31,0,0.0
-0.02841796875,-0.025488281249999998,0.07390395219660345,52,55,38,0.073888704,14,31,31,31,0,0.0
-0.02841796875,-0.024902343749999997,0.07390555604808363,45,46,31,0.073888704,14,31,31,31,0,0.0
-0.02841796875,-0.02431640625,0.07390645415726009,35,42,31,0.073888704,14,31,31,31,0,0.0
-0.02841796875,-0.023730468749999997,0.07390612977840745,33,41,31,0.073896855,14,31,31,31,0,0.0
-0.02841796875,-0.023144531249999996,0.07390648360452294,59,65,55,0.073896855,14,31,31,31,0,0.0
-0.02841796875,-0.022558593749999998,0.07390551669218243,37,43,33,0.073896855,14,31,31,31,0,0.0
-0.02841796875,-0.021972656249999997,0.07390476805967838,36,44,34,0.073896855,14,31,31,31,0,0.0
-0.02841796875,-0.02138671875,0.07390365729785928,33,42,30,0.073896855,14,31,31,31,0,0.0
-0.02841796875,-0.020800781249999997,0.07390275647318037,52,56,40,0.07389332,14,31,31,31,0,0.0
-0.02841796875,-0.020214843749999996,0.07390182090144756,49,53,37,0.07389332,14,31,31,31,0,0.0
-0.02841796875,-0.019628906249999998,0.07390066680555803,47,49,35,0.07389332,14,31,31,31,0,0.0
-0.02841796875,-0.01904296875,0.07389963564315934,63,66,48,0.07389332,14,31,31,31,0,0.0
-0.05595703125,-0.026660156249999997,0.0738197418818342,127,164,131,0.0738056,18,161,153,128,0,0.0
-0.05595703125,-0.026074218749999996,0.07382326224390295,158,200,161,0.0738056,18,161,153,128,0,0.0
-0.05595703125,-0.025488281249999998,0.0738253778074732,150,190,149,0.0738056,18,161,153,128,0,0.0
-0.05595703125,-0.024902343749999997,0.07382844189735623,159,196,157,0.0738056,18,161,153,128,0,0.0
-0.05595703125,-0.02431640625,0.07383129528346427,120,156,120,0.0738056,18,161,153,128,0,0.0
-0.05595703125,-0.023730468749999997,0.07383300527246567,137,172,135,0.0738297,18,161,153,128,0,0.0
-0.05595703125,-0.023144531249999996,0.07383730824954395,145,182,143,0.0738297,18,161,153,128,0,0.0
-0.05595703125,-0.022558593749999998,0.07383868449079886,178,213,173,0.0738297,18,161,153,128,0,0.0
-0.05595703125,-0.021972656249999997,0.07383937779255571,168,199,158,0.0738297,18,161,153,128,0,0.0
-0.05595703125,-0.02138671875,0.07383906167561367,151,184,146,0.0738297,18,161,153,128,0,0.0
-0.05595703125,-0.020800781249999997,0.07383741993831953,184,217,175,0.073819384,5,194,178,128,0,0.0
-0.05595703125,-0.020214843749999996,0.07383445008107298,180,217,175,0.073819384,5,194,178,128,0,0.0
-0.05595703125,-0.019628906249999998,0.07383115500041833,172,209,169,0.073819384,5,194,178,128,0,0.0
-0.05595703125,-0.01904296875,0.07382802166111511,186,223,182,0.073819384,5,194,178,128,0,0.0
-0.055371093749999996,-0.026660156249999997,0.07381469691958094,145,182,148,0.0738056,18,161,153,128,0,0.0
-0.055371093749999996,-0.026074218749999996,0.07381905921338809,185,226,188,0.0738056,18,161,153,128,0,0.0
-0.055371093749999996,-0.025488281249999998,0.07382185513978523,183,225,184,0.0738056,18,161,153,128,0,0.0
-0.055371093749999996,-0.024902343749999997,0.07382575794324679,130,166,129,0.0738056,18,161,153,128,0,0.0
-0.055371093749999996,-0.02431640625,0.07382926809306467,147,183,143,0.0738056,18,161,153,128,0,0.0
-0.055371093749999996,-0.023730468749999997,0.0738312540316681,146,182,141,0.0738297,18,161,153,128,0,0.0
-0.055371093749999996,-0.023144531249999996,0.07383621341528332,140,174,137,0.0738297,18,161,153,128,0,0.0
-0.055371093749999996,-0.022558593749999998,0.07383895901999883,134,165,126,0.0738297,18,161,153,128,0,0.0
-0.055371093749999996,-0.021972656249999997,0.07383855402695741,173,210,169,0.0738297,18,161,153,128,0,0.0
-0.055371093749999996,-0.02138671875,0.07383792155434128,166,201,161,0.0738297,18,161,153,128,0,0.0
-0.055371093749999996,-0.020800781249999997,0.07383686190891652,172,209,165,0.073819384,5,194,178,128,0,0.0
-0.055371093749999996,-0.020214843749999996,0.07383319339878325,187,228,186,0.073819384,5,194,178,128,0,0.0
-0.055371093749999996,-0.019628906249999998,0.07383000875616726,190,229,189,0.073819384,5,194,178,128,0,0.0
-0.055371093749999996,-0.01904296875,0.07382713140103253,167,205,165,0.073819384,5,194,178,128,0,0.0
-0.054785156249999994,-0.026660156249999997,0.07380979137630264,173,215,178,0.0738056,18,161,153,128,0,0.0
-0.054785156249999994,-0.026074218749999996,0.07381604372962994,178,219,177,0.0738056,18,161,153,128,0,0.0
-0.054785156249999994,-0.025488281249999998,0.07381918210670328,175,214,172,0.0738056,18,161,153,128,0,0.0
-0.054785156249999994,-0.024902343749999997,0.07382413207076283,190,226,183,0.0738056,18,161,153,128,0,0.0
-0.054785156249999994,-0.02431640625,0.07382772736156258,148,181,140,0.0738297,18,161,153,128,0,0.0
-0.054785156249999994,-0.023730468749999997,0.07382976167691054,194,229,186,0.0738297,18,161,153,128,0,0.0
-0.054785156249999994,-0.023144531249999996,0.07383469935292472,147,178,146,0.0738297,18,161,153,128,0,0.0
-0.054785156249999994,-0.022558593749999998,0.0738383286832744,128,158,122,0.0738297,18,161,153,128,0,0.0
-0.054785156249999994,-0.021972656249999997,0.07383783886965668,200,236,192,0.0738297,18,161,153,128,0,0.0
-0.054785156249999994,-0.02138671875,0.07383737639599822,171,210,167,0.0738297,18,161,153,128,0,0.0
-0.054785156249999994,-0.020800781249999997,0.07383588121794682,181,219,175,0.073819384,5,194,178,128,0,0.0
-0.054785156249999994,-0.020214843749999996,0.07383204986345678,190,228,188,0.073819384,5,194,178,128,0,0.0
-0.054785156249999994,-0.019628906249999998,0.07382891578814253,187,228,188,0.073819384,5,194,178,128,0,0.0
-0.054785156249999994,-0.01904296875,0.07382580473056707,171,210,172,0.073819384,5,194,178,128,0,0.0
-0.05419921874999999,-0.026660156249999997,0.07380766168486966,146,186,148,0.0738056,18,161,153,128,0,0.0
-0.05419921874999999,-0.026074218749999996,0.07381446149521663,169,210,168,0.0738056,18,161,153,128,0,0.0
-0.05419921874999999,-0.025488281249999998,0.0738189852658305,127,167,127,0.0738056,18,161,153,128,0,0.0
-0.05419921874999999,-0.024902343749999997,0.07382415203101904,142,177,136,0.0738056,18,161,153,128,0,0.0
-0.05419921874999999,-0.02431640625,0.07382785558865439,159,192,154,0.0738297,18,161,153,128,0,0.0
-0.05419921874999999,-0.023730468749999997,0.07382991557138127,160,193,149,0.0738297,18,161,153,128,0,0.0
-0.05419921874999999,-0.023144531249999996,0.07383459373472274,152,183,145,0.0738297,18,161,153,128,0,0.0
-0.05419921874999999,-0.022558593749999998,0.07383774170294043,135,165,131,0.0738297,18,161,153,128,0,0.0
-0.05419921874999999,-0.021972656249999997,0.0738383102771588,178,212,165,0.0738297,18,161,153,128,0,0.0
-0.05419921874999999,-0.02138671875,0.07383727204709578,197,234,192,0.0738297,18,161,153,128,0,0.0
-0.05419921874999999,-0.020800781249999997,0.07383504661619424,180,218,174,0.073820986,5,194,178,128,0,0.0
-0.05419921874999999,-0.020214843749999996,0.0738318885856761,218,253,215,0.073820986,5,194,178,128,0,0.0
-0.05419921874999999,-0.019628906249999998,0.07382839810868248,193,230,189,0.073819384,5,194,178,128,0,0.0
-0.05419921874999999,-0.01904296875,0.07382498508680767,192,231,193,0.073819384,5,194,178,128,0,0.0
-0.05361328124999999,-0.026660156249999997,0.0738095265790899,137,172,136,0.073810115,18,161,153,128,0,0.0
-0.05361328124999999,-0.026074218749999996,0.07381619133649994,186,221,181,0.073810115,18,161,153,128,0,0.0
-0.05361328124999999,-0.025488281249999998,0.07382001939506146,135,174,135,0.073810115,18,161,153,128,0,0.0
-0.05361328124999999,-0.024902343749999997,0.07382598354288401,119,152,116,0.073810115,18,161,153,128,0,0.0
-0.05361328124999999,-0.02431640625,0.07382928774805811,142,175,136,0.073810115,18,161,153,128,0,0.0
-0.05361328124999999,-0.023730468749999997,0.07383134582798628,147,181,140,0.073830225,18,161,153,128,0,0.0
-0.05361328124999999,-0.023144531249999996,0.07383613009085668,149,182,144,0.073830225,18,161,153,128,0,0.0
-0.05361328124999999,-0.022558593749999998,0.07383811324188261,118,152,115,0.073830225,18,161,153,128,0,0.0
-0.05361328124999999,-0.021972656249999997,0.07383884067579764,163,195,154,0.073830225,18,161,153,128,0,0.0
-0.05361328124999999,-0.02138671875,0.07383814838446451,171,205,163,0.073820986,5,194,178,128,0,0.0
-0.05361328124999999,-0.020800781249999997,0.07383535704922918,169,207,164,0.073820986,5,194,178,128,0,0.0
-0.05361328124999999,-0.020214843749999996,0.07383285879556513,188,225,179,0.073820986,5,194,178,128,0,0.0
-0.05361328124999999,-0.019628906249999998,0.07382924247428375,202,238,195,0.073820986,5,194,178,128,0,0.0
-0.05361328124999999,-0.01904296875,0.07382509702164551,187,225,184,0.073820986,5,194,178,128,0,0.0
-0.05302734375,-0.026660156249999997,0.07381408268176311,142,178,140,0.073810115,18,161,153,128,0,0.0
-0.05302734375,-0.026074218749999996,0.07382111035410521,144,179,140,0.073810115,18,161,153,128,0,0.0
-0.05302734375,-0.025488281249999998,0.07382428428474402,194,232,188,0.073810115,18,161,153,128,0,0.0
-0.05302734375,-0.024902343749999997,0.07382951543319942,152,191,149,0.073810115,18,161,153,128,0,0.0
-0.05302734375,-0.02431640625,0.0738329710829196,160,196,151,0.073810115,18,161,153,128,0,0.0
-0.05302734375,-0.023730468749999997,0.07383502555193755,145,182,140,0.073830225,18,161,153,128,0,0.0
-0.05302734375,-0.023144531249999996,0.07383927901751958,136,171,129,0.073830225,18,161,153,128,0,0.0
-0.05302734375,-0.022558593749999998,0.07384066146550455,159,197,154,0.073830225,18,161,153,128,0,0.0
-0.05302734375,-0.021972656249999997,0.07384091445651864,175,211,170,0.073830225,18,161,153,128,0,0.0
-0.05302734375,-0.02138671875,0.07384017730050847,159,192,153,0.073820986,5,194,178,128,0,0.0
-0.05302734375,-0.020800781249999997,0.0738374950982791,176,213,172,0.073820986,5,194,178,128,0,0.0
-0.05302734375,-0.020214843749999996,0.07383423041198857,187,221,180,0.073820986,5,194,178,128,0,0.0
